workload,system,cohort_path,run_id,seed,mode,N,tenant_id,t_start,t_end,concurrent_runtime,internal_runtime,figure_of_merit,fom_name,fixed_work_units,cpu_s,max_rss_kib,exit_status,correctness_status,sospechoso,derivacion
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed04,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed04,04,sync,8,6,1785285900.2099211,1785286002.515145,102.305224,61.989,9679202.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,00,sync,8,3,1785285369.1782866,1785285472.4573286,103.279042,37.636,15942327.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,00,sync,8,5,1785285369.1790369,1785285459.307769,90.128732,38.048,15769479.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,00,sync,8,2,1785285369.1775007,1785285459.307445,90.129944,62.345,9623808.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,00,sync,8,4,1785285369.1790347,1785285472.2532785,103.074244,62.58,9587794.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,00,sync,8,0,1785285369.1776235,1785285459.3058395,90.128216,25.005,23995520.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,00,sync,8,7,1785285369.1785314,1785285472.660614,103.482083,12.909,46480291.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,00,sync,8,1,1785285369.1780584,1785285472.1016102,102.923552,62.209,9644915.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed00,00,sync,8,6,1785285369.1792972,1785285472.057465,102.878168,37.571,15969633.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,06,sync,8,3,1785075154.837312,1785075262.4173677,107.580056,78.563,15910871.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,06,sync,8,5,1785075154.837693,1785075262.2489047,107.411212,78.564,15910614.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,06,sync,8,2,1785075154.836964,1785075261.99762,107.160656,missing,missing,missing,missing,missing,missing,2,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,06,sync,8,4,1785075154.8372753,1785075288.6085157,133.77124,26.397,47353478.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,06,sync,8,0,1785075154.836249,1785075261.9976604,107.161411,missing,missing,missing,missing,missing,missing,2,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,06,sync,8,7,1785075154.837741,1785075261.9952655,107.157525,missing,missing,missing,missing,missing,missing,2,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,06,sync,8,1,1785075154.8371093,1785075288.5477831,133.710674,52.829,23661333.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,xsbench_campaign/results/xsbench/rdma_zc/N8/sync/seed06,06,sync,8,6,1785075154.8373766,1785075288.9366438,134.099267,26.401,47347071.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N1/sync/seed02,xsbench_campaign/results/xsbench/rdma_zc/N1/sync/seed02,02,sync,1,0,1785285241.8843179,1785285255.6190832,13.734765,11.895,50440140.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N1/sync/seed01,xsbench_campaign/results/xsbench/rdma_zc/N1/sync/seed01,01,sync,1,0,1785285199.364516,1785285213.1670167,13.802501,11.875,50524465.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N1/sync/seed03,xsbench_campaign/results/xsbench/rdma_zc/N1/sync/seed03,03,sync,1,0,1785285284.241002,1785285298.0025434,13.761541,11.928,50303013.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N1/sync/seed04,xsbench_campaign/results/xsbench/rdma_zc/N1/sync/seed04,04,sync,1,0,1785285326.536567,1785285340.341013,13.804446,11.944,50233022.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma_zc,xsbench_campaign/results/xsbench/rdma_zc/N1/sync/seed00,xsbench_campaign/results/xsbench/rdma_zc/N1/sync/seed00,00,sync,1,0,1785285156.8530746,1785285170.5385563,13.685482,11.829,50721517.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed11,xsbench_campaign/results/xsbench/tcp/N4/sync/seed11,11,sync,4,3,1785618855.2612746,1785618907.668652,52.407377,37.206,16126446.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed11,xsbench_campaign/results/xsbench/tcp/N4/sync/seed11,11,sync,4,2,1785618855.2609828,1785618907.6627986,52.401816,49.595,12097986.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed11,xsbench_campaign/results/xsbench/tcp/N4/sync/seed11,11,sync,4,0,1785618855.2603042,1785618907.6735666,52.413262,37.214,16123125.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed11,xsbench_campaign/results/xsbench/tcp/N4/sync/seed11,11,sync,4,1,1785618855.2611394,1785618907.649371,52.388232,37.199,16129253.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed13,xsbench_campaign/results/xsbench/tcp/N4/sync/seed13,13,sync,4,3,1785618961.0226145,1785619013.3436341,52.32102,49.192,12197142.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed13,xsbench_campaign/results/xsbench/tcp/N4/sync/seed13,13,sync,4,2,1785618961.022425,1785619013.3811378,52.358713,24.662,24328596.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed13,xsbench_campaign/results/xsbench/tcp/N4/sync/seed13,13,sync,4,0,1785618961.021445,1785619013.4052024,52.383757,24.669,24321667.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed13,xsbench_campaign/results/xsbench/tcp/N4/sync/seed13,13,sync,4,1,1785618961.0227602,1785619013.353275,52.330515,36.915,16253528.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed02,xsbench_campaign/results/xsbench/tcp/N4/sync/seed02,02,sync,4,3,1785075938.9401836,1785076042.6840005,103.743817,77.086,16215627.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed02,xsbench_campaign/results/xsbench/tcp/N4/sync/seed02,02,sync,4,2,1785075938.9402637,1785076042.7096076,103.769344,102.725,12168436.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed02,xsbench_campaign/results/xsbench/tcp/N4/sync/seed02,02,sync,4,0,1785075938.939592,1785076042.6954384,103.755847,102.727,12168149.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed02,xsbench_campaign/results/xsbench/tcp/N4/sync/seed02,02,sync,4,1,1785075938.939897,1785076042.7262993,103.786402,77.086,16215576.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed01,xsbench_campaign/results/xsbench/tcp/N4/sync/seed01,01,sync,4,3,1785075835.081863,1785075938.6234791,103.541616,102.521,12192607.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed01,xsbench_campaign/results/xsbench/tcp/N4/sync/seed01,01,sync,4,2,1785075835.0817544,1785075938.6567638,103.575009,76.956,16242972.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed01,xsbench_campaign/results/xsbench/tcp/N4/sync/seed01,01,sync,4,0,1785075835.080871,1785075938.6426642,103.561793,102.546,12189614.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed01,xsbench_campaign/results/xsbench/tcp/N4/sync/seed01,01,sync,4,1,1785075835.0815592,1785075938.6488216,103.567262,25.693,48651063.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed12,xsbench_campaign/results/xsbench/tcp/N4/sync/seed12,12,sync,4,3,1785618908.0454328,1785618960.6389375,52.593505,12.351,48580513.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed12,xsbench_campaign/results/xsbench/tcp/N4/sync/seed12,12,sync,4,2,1785618908.0455706,1785618960.593283,52.547712,36.885,16266569.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed12,xsbench_campaign/results/xsbench/tcp/N4/sync/seed12,12,sync,4,0,1785618908.0452933,1785618960.6218498,52.576556,36.886,16266383.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed12,xsbench_campaign/results/xsbench/tcp/N4/sync/seed12,12,sync,4,1,1785618908.0452538,1785618960.5697656,52.524512,49.161,12204801.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed10,xsbench_campaign/results/xsbench/tcp/N4/sync/seed10,10,sync,4,3,1785618801.0942333,1785618854.821841,53.727608,12.421,48304173.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed10,xsbench_campaign/results/xsbench/tcp/N4/sync/seed10,10,sync,4,2,1785618801.0942547,1785618854.7923,53.698045,49.61,12094370.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed10,xsbench_campaign/results/xsbench/tcp/N4/sync/seed10,10,sync,4,0,1785618801.0939274,1785618854.7847617,53.690834,24.824,24169998.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed10,xsbench_campaign/results/xsbench/tcp/N4/sync/seed10,10,sync,4,1,1785618801.0935473,1785618854.7697508,53.676203,49.601,12096459.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed00,xsbench_campaign/results/xsbench/tcp/N4/sync/seed00,00,sync,4,3,1785087076.4773922,1785087127.1776955,50.700303,36.918,16252210.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed00,xsbench_campaign/results/xsbench/tcp/N4/sync/seed00,00,sync,4,2,1785087076.477116,1785087127.1994905,50.722374,36.937,16243766.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed00,xsbench_campaign/results/xsbench/tcp/N4/sync/seed00,00,sync,4,0,1785087076.4774537,1785087127.1957893,50.718336,36.918,16252194.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N4/sync/seed00,xsbench_campaign/results/xsbench/tcp/N4/sync/seed00,00,sync,4,1,1785087076.4764845,1785087127.1896825,50.713198,49.215,12191348.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed11,xsbench_campaign/results/xsbench/tcp/N2/sync/seed11,11,sync,2,0,1785618717.5732963,1785618744.482515,26.909219,24.687,24304451.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed11,xsbench_campaign/results/xsbench/tcp/N2/sync/seed11,11,sync,2,1,1785618717.5729754,1785618744.5067742,26.933799,12.4,48387638.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed13,xsbench_campaign/results/xsbench/tcp/N2/sync/seed13,13,sync,2,0,1785618772.97035,1785618800.6820493,27.711699,12.464,48136726.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed13,xsbench_campaign/results/xsbench/tcp/N2/sync/seed13,13,sync,2,1,1785618772.970448,1785618800.6949308,27.724483,24.831,24163544.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed02,xsbench_campaign/results/xsbench/tcp/N2/sync/seed02,02,sync,2,0,1785075647.4157047,1785075699.5676756,52.151971,51.177,24424848.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed02,xsbench_campaign/results/xsbench/tcp/N2/sync/seed02,02,sync,2,1,1785075647.4154308,1785075699.5817535,52.166323,25.625,48779640.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed01,xsbench_campaign/results/xsbench/tcp/N2/sync/seed01,01,sync,2,0,1785075594.7602036,1785075647.1418471,52.381644,51.386,24325612.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed01,xsbench_campaign/results/xsbench/tcp/N2/sync/seed01,01,sync,2,1,1785075594.7606287,1785075647.1542873,52.393659,51.385,24326361.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed12,xsbench_campaign/results/xsbench/tcp/N2/sync/seed12,12,sync,2,0,1785618744.945898,1785618772.57754,27.631642,12.476,48090964.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed12,xsbench_campaign/results/xsbench/tcp/N2/sync/seed12,12,sync,2,1,1785618744.9458325,1785618772.5567565,27.610924,24.862,24133130.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed10,xsbench_campaign/results/xsbench/tcp/N2/sync/seed10,10,sync,2,0,1785618689.9245186,1785618717.0821106,27.157592,12.238,49026336.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed10,xsbench_campaign/results/xsbench/tcp/N2/sync/seed10,10,sync,2,1,1785618689.9246073,1785618717.1189747,27.194367,12.289,48822768.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed00,xsbench_campaign/results/xsbench/tcp/N2/sync/seed00,00,sync,2,0,1785086808.3889332,1785086834.903403,26.51447,12.448,48202090.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N2/sync/seed00,xsbench_campaign/results/xsbench/tcp/N2/sync/seed00,00,sync,2,1,1785086808.3890033,1785086834.8912508,26.502248,24.858,24137457.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,tcp,xsbench_campaign/results/xsbench/tcp/N8/sync/seed02,xsbench_campaign/results/xsbench/tcp/N8/sync/seed02,02,sync,8,3,1785076284.436295,1785076284.4438937,0.007599,missing,missing,missing,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
